instance, algorithm, value, runningTime, initialValue, steps, evaluatedSolutions
had12, greedy-3swap, 1652, 30, 1854, 15, 1350 
had12, greedy-3swap, 1660, 12, 1946, 20, 443 
had12, greedy-3swap, 1652, 15, 1922, 17, 868 
had12, greedy-3swap, 1676, 19, 1900, 18, 519 
had12, greedy-3swap, 1652, 12, 1856, 18, 372 
had12, greedy-3swap, 1676, 19, 1902, 22, 999 
had12, greedy-3swap, 1652, 30, 1846, 24, 536 
had12, greedy-3swap, 1656, 20, 1908, 24, 483 
had12, greedy-3swap, 1660, 39, 1906, 24, 1283 
had12, greedy-3swap, 1660, 21, 1792, 15, 1118 
had12, greedy-3swap, 1664, 15, 1854, 17, 674 
had12, greedy-3swap, 1678, 28, 1780, 13, 997 
had12, greedy-3swap, 1660, 36, 1836, 16, 523 
had12, greedy-3swap, 1682, 34, 1944, 23, 627 
had12, greedy-3swap, 1682, 68, 1916, 16, 551 
had12, greedy-3swap, 1676, 30, 1880, 19, 484 
had12, greedy-3swap, 1676, 59, 1860, 21, 869 
had12, greedy-3swap, 1660, 29, 1958, 20, 502 
had12, greedy-3swap, 1662, 13, 1930, 15, 365 
had12, greedy-3swap, 1676, 15, 1898, 19, 578 
had12, greedy-3swap, 1706, 8, 1876, 9, 177 
had12, greedy-3swap, 1666, 15, 1826, 11, 305 
had12, greedy-3swap, 1664, 17, 1922, 18, 548 
had12, greedy-3swap, 1686, 10, 1922, 14, 279 
had12, greedy-3swap, 1664, 12, 1828, 14, 630 
had12, greedy-3swap, 1666, 13, 1850, 16, 359 
had12, greedy-3swap, 1654, 30, 1914, 18, 1353 
had12, greedy-3swap, 1678, 13, 1780, 11, 356 
had12, greedy-3swap, 1684, 19, 1958, 27, 584 
had12, greedy-3swap, 1684, 8, 1884, 14, 226 
had12, greedy-3swap, 1656, 16, 1872, 15, 428 
had12, greedy-3swap, 1682, 15, 1888, 15, 427 
had12, greedy-3swap, 1676, 23, 1888, 18, 889 
had12, greedy-3swap, 1656, 21, 1798, 13, 783 
had12, greedy-3swap, 1662, 17, 1920, 24, 915 
had12, greedy-3swap, 1664, 17, 1884, 21, 637 
had12, greedy-3swap, 1674, 9, 1830, 13, 425 
had12, greedy-3swap, 1676, 13, 1766, 12, 690 
had12, greedy-3swap, 1660, 15, 1894, 24, 1145 
had12, greedy-3swap, 1656, 15, 1912, 23, 759 
had12, greedy-3swap, 1664, 17, 1878, 20, 538 
had12, greedy-3swap, 1656, 20, 1894, 18, 891 
had12, greedy-3swap, 1682, 9, 1994, 23, 373 
had12, greedy-3swap, 1686, 13, 1884, 16, 330 
had12, greedy-3swap, 1676, 11, 1928, 22, 659 
had12, greedy-3swap, 1656, 8, 1838, 14, 323 
had12, greedy-3swap, 1660, 21, 1930, 18, 963 
had12, greedy-3swap, 1678, 17, 1972, 25, 544 
had12, greedy-3swap, 1656, 24, 1772, 11, 457 
had12, greedy-3swap, 1660, 38, 1886, 16, 495 
had12, greedy-3swap, 1652, 24, 1862, 17, 445 
had12, greedy-3swap, 1680, 18, 1856, 15, 322 
had12, greedy-3swap, 1664, 28, 1834, 19, 640 
had12, greedy-3swap, 1678, 25, 1932, 17, 414 
had12, greedy-3swap, 1664, 26, 1982, 24, 747 
had12, greedy-3swap, 1656, 20, 1934, 19, 375 
had12, greedy-3swap, 1664, 24, 1890, 22, 517 
had12, greedy-3swap, 1656, 28, 1804, 15, 795 
had12, greedy-3swap, 1656, 18, 1856, 18, 903 
had12, greedy-3swap, 1660, 17, 1880, 13, 606 
had12, greedy-3swap, 1652, 24, 1966, 22, 833 
had12, greedy-3swap, 1656, 18, 1978, 18, 746 
had12, greedy-3swap, 1678, 7, 1840, 11, 330 
had12, greedy-3swap, 1674, 12, 1860, 11, 835 
had12, greedy-3swap, 1652, 8, 1822, 12, 427 
had12, greedy-3swap, 1656, 8, 1906, 19, 371 
had12, greedy-3swap, 1678, 15, 1928, 13, 712 
had12, greedy-3swap, 1660, 33, 1936, 25, 1374 
had12, greedy-3swap, 1652, 17, 1920, 18, 534 
had12, greedy-3swap, 1660, 20, 1890, 21, 1142 
had12, greedy-3swap, 1666, 34, 1932, 24, 1703 
had12, greedy-3swap, 1682, 11, 1962, 21, 336 
had12, greedy-3swap, 1680, 8, 1920, 17, 345 
had12, greedy-3swap, 1678, 8, 1850, 13, 366 
had12, greedy-3swap, 1678, 14, 1830, 15, 495 
had12, greedy-3swap, 1656, 15, 1812, 14, 437 
had12, greedy-3swap, 1676, 15, 1930, 18, 781 
had12, greedy-3swap, 1678, 15, 1814, 17, 658 
had12, greedy-3swap, 1678, 10, 1860, 15, 512 
had12, greedy-3swap, 1664, 11, 1934, 20, 650 
had12, greedy-3swap, 1664, 14, 1884, 21, 674 
had12, greedy-3swap, 1656, 16, 1858, 14, 742 
had12, greedy-3swap, 1662, 18, 1900, 18, 604 
had12, greedy-3swap, 1656, 11, 1844, 14, 629 
had12, greedy-3swap, 1674, 18, 1876, 16, 761 
had12, greedy-3swap, 1660, 11, 1892, 23, 619 
had12, greedy-3swap, 1660, 11, 2006, 23, 687 
had12, greedy-3swap, 1676, 14, 1942, 20, 850 
had12, greedy-3swap, 1676, 14, 1940, 22, 631 
had12, greedy-3swap, 1676, 16, 1912, 20, 489 
had12, greedy-3swap, 1676, 19, 1926, 23, 721 
had12, greedy-3swap, 1674, 15, 1862, 21, 476 
had12, greedy-3swap, 1662, 15, 1856, 18, 430 
had12, greedy-3swap, 1676, 14, 1912, 11, 321 
had12, greedy-3swap, 1662, 22, 1966, 21, 822 
had12, greedy-3swap, 1666, 10, 1908, 18, 563 
had12, greedy-3swap, 1662, 17, 1918, 23, 879 
had12, greedy-3swap, 1652, 12, 1916, 19, 545 
had12, greedy-3swap, 1676, 16, 1898, 16, 498 
had12, greedy-3swap, 1676, 9, 1772, 5, 140 
had12, greedy-3swap, 1678, 8, 1892, 20, 349 
had12, greedy-3swap, 1676, 14, 1854, 16, 395 
had12, greedy-3swap, 1678, 27, 1848, 23, 1203 
had12, greedy-3swap, 1676, 19, 1898, 19, 654 
had12, greedy-3swap, 1676, 14, 1930, 22, 577 
had12, greedy-3swap, 1664, 11, 1948, 23, 695 
had12, greedy-3swap, 1660, 12, 1872, 23, 700 
had12, greedy-3swap, 1678, 11, 1886, 21, 760 
had12, greedy-3swap, 1664, 18, 1902, 27, 849 
had12, greedy-3swap, 1674, 13, 1846, 15, 434 
had12, greedy-3swap, 1678, 8, 1882, 15, 334 
had12, greedy-3swap, 1676, 18, 1936, 24, 1150 
had12, greedy-3swap, 1676, 15, 1902, 25, 527 
had12, greedy-3swap, 1674, 13, 1920, 22, 289 
had12, greedy-3swap, 1686, 10, 1854, 15, 466 
had12, greedy-3swap, 1660, 14, 1936, 21, 431 
had12, greedy-3swap, 1676, 18, 1850, 19, 687 
had12, greedy-3swap, 1660, 15, 1872, 17, 466 
had12, greedy-3swap, 1692, 13, 1864, 10, 544 
had12, greedy-3swap, 1678, 23, 1870, 18, 992 
had12, greedy-3swap, 1656, 16, 1874, 19, 512 
had12, greedy-3swap, 1664, 16, 1932, 18, 527 
had12, greedy-3swap, 1678, 13, 1854, 14, 585 
had12, greedy-3swap, 1676, 17, 1922, 22, 598 
had12, greedy-3swap, 1678, 23, 1910, 18, 936 
had12, greedy-3swap, 1680, 15, 1928, 16, 442 
had12, greedy-3swap, 1676, 13, 1874, 18, 555 
had12, greedy-3swap, 1678, 12, 1940, 22, 450 
had12, greedy-3swap, 1662, 24, 1884, 18, 970 
had12, greedy-3swap, 1682, 16, 1884, 22, 500 
had12, greedy-3swap, 1654, 19, 1886, 20, 570 
had12, greedy-3swap, 1666, 15, 1854, 13, 410 
had12, greedy-3swap, 1684, 12, 1780, 8, 256 
had12, greedy-3swap, 1678, 12, 1920, 17, 397 
had12, greedy-3swap, 1660, 20, 1806, 15, 945 
had12, greedy-3swap, 1678, 8, 1862, 11, 309 
had12, greedy-3swap, 1676, 17, 1846, 15, 614 
had12, greedy-3swap, 1686, 18, 1814, 10, 341 
had12, greedy-3swap, 1656, 18, 1902, 17, 692 
had12, greedy-3swap, 1660, 15, 1894, 22, 635 
had12, greedy-3swap, 1678, 17, 1870, 16, 565 
had12, greedy-3swap, 1670, 16, 1822, 13, 462 
had12, greedy-3swap, 1676, 19, 1932, 22, 813 
had12, greedy-3swap, 1664, 18, 1910, 20, 712 
had12, greedy-3swap, 1662, 14, 1908, 16, 484 
had12, greedy-3swap, 1660, 21, 1914, 22, 742 
had12, greedy-3swap, 1660, 23, 1870, 15, 363 
had12, greedy-3swap, 1668, 16, 1934, 18, 441 
had12, greedy-3swap, 1678, 16, 2008, 19, 561 
had12, greedy-3swap, 1674, 11, 1848, 11, 394 
had12, greedy-3swap, 1660, 24, 1944, 22, 1180 
had12, greedy-3swap, 1660, 18, 1996, 30, 665 
had12, greedy-3swap, 1664, 24, 1898, 22, 846 
had12, greedy-3swap, 1660, 25, 2028, 24, 549 
had12, greedy-3swap, 1682, 17, 1914, 21, 495 
had12, greedy-3swap, 1652, 21, 1854, 15, 1016 
had12, greedy-3swap, 1682, 16, 1862, 15, 626 
had12, greedy-3swap, 1682, 11, 1984, 17, 527 
had12, greedy-3swap, 1656, 28, 1894, 24, 755 
had12, greedy-3swap, 1678, 14, 1914, 14, 198 
had12, greedy-3swap, 1676, 12, 1872, 12, 194 
had12, greedy-3swap, 1682, 18, 1816, 13, 570 
had12, greedy-3swap, 1684, 23, 1872, 28, 762 
had12, greedy-3swap, 1676, 10, 1844, 15, 369 
had12, greedy-3swap, 1676, 8, 1864, 10, 411 
had12, greedy-3swap, 1664, 13, 1898, 26, 843 
had12, greedy-3swap, 1662, 21, 1864, 19, 832 
had12, greedy-3swap, 1674, 10, 1966, 24, 580 
had12, greedy-3swap, 1678, 7, 1922, 13, 255 
had12, greedy-3swap, 1652, 9, 1944, 16, 419 
had12, greedy-3swap, 1654, 18, 1880, 17, 406 
had12, greedy-3swap, 1678, 14, 1962, 26, 483 
had12, greedy-3swap, 1660, 13, 1894, 17, 544 
had12, greedy-3swap, 1664, 13, 1870, 21, 840 
had12, greedy-3swap, 1676, 15, 1938, 23, 468 
had12, greedy-3swap, 1692, 13, 1926, 14, 271 
had12, greedy-3swap, 1676, 18, 1896, 20, 707 
had12, greedy-3swap, 1676, 10, 1910, 20, 527 
had12, greedy-3swap, 1660, 9, 1904, 19, 517 
had12, greedy-3swap, 1678, 8, 1950, 19, 373 
had12, greedy-3swap, 1666, 8, 1920, 16, 358 
had12, greedy-3swap, 1664, 15, 1866, 25, 658 
had12, greedy-3swap, 1656, 18, 1870, 21, 652 
had12, greedy-3swap, 1676, 16, 1882, 17, 877 
had12, greedy-3swap, 1664, 17, 1864, 18, 567 
had12, greedy-3swap, 1662, 12, 1846, 10, 243 
had12, greedy-3swap, 1662, 23, 1862, 24, 926 
had12, greedy-3swap, 1664, 14, 1876, 16, 391 
had12, greedy-3swap, 1676, 13, 1894, 15, 381 
had12, greedy-3swap, 1656, 16, 1846, 22, 891 
had12, greedy-3swap, 1676, 12, 1786, 13, 321 
had12, greedy-3swap, 1674, 10, 1776, 12, 311 
had12, greedy-3swap, 1656, 11, 1886, 14, 490 
had12, greedy-3swap, 1676, 14, 1852, 12, 326 
had12, greedy-3swap, 1674, 16, 1920, 21, 416 
had12, greedy-3swap, 1660, 21, 1784, 15, 414 
had12, greedy-3swap, 1682, 14, 1958, 24, 540 
had12, greedy-3swap, 1676, 16, 1776, 13, 752 
had12, greedy-3swap, 1676, 12, 1978, 18, 613 
had12, greedy-3swap, 1682, 11, 1870, 16, 445 
had12, greedy-3swap, 1680, 12, 1918, 15, 365 
had12, greedy-3swap, 1666, 33, 1886, 23, 1890 
had12, greedy-3swap, 1680, 14, 1844, 12, 391 
had12, greedy-3swap, 1652, 21, 1994, 22, 925 
had12, greedy-3swap, 1652, 20, 1882, 17, 767 
had12, greedy-3swap, 1676, 11, 1906, 14, 259 
had12, greedy-3swap, 1664, 14, 1990, 21, 685 
had12, greedy-3swap, 1656, 26, 1834, 13, 1302 
had12, greedy-3swap, 1664, 24, 1920, 24, 826 
had12, greedy-3swap, 1682, 14, 1890, 19, 377 
had12, greedy-3swap, 1652, 26, 1872, 25, 1111 
had12, greedy-3swap, 1660, 18, 1908, 22, 741 
had12, greedy-3swap, 1660, 14, 1804, 14, 382 
had12, greedy-3swap, 1676, 13, 1920, 19, 516 
had12, greedy-3swap, 1674, 14, 1808, 10, 752 
had12, greedy-3swap, 1666, 27, 1924, 24, 1747 
had12, greedy-3swap, 1668, 17, 1860, 17, 432 
had12, greedy-3swap, 1676, 18, 1906, 16, 751 
had12, greedy-3swap, 1682, 15, 1882, 18, 598 
had12, greedy-3swap, 1678, 14, 1892, 12, 766 
had12, greedy-3swap, 1656, 11, 1866, 20, 458 
had12, greedy-3swap, 1660, 28, 1908, 22, 1211 
had12, greedy-3swap, 1664, 15, 1834, 14, 541 
had12, greedy-3swap, 1660, 18, 1900, 21, 637 
had12, greedy-3swap, 1682, 12, 1926, 22, 359 
had12, greedy-3swap, 1662, 14, 1946, 24, 1037 
had12, greedy-3swap, 1676, 16, 1880, 30, 870 
had12, greedy-3swap, 1670, 14, 1966, 18, 547 
had12, greedy-3swap, 1682, 10, 1804, 10, 275 
had12, greedy-3swap, 1676, 8, 1856, 16, 400 
had12, greedy-3swap, 1678, 14, 1916, 20, 647 
had12, greedy-3swap, 1656, 14, 1838, 14, 423 
had12, greedy-3swap, 1676, 14, 1882, 17, 364 
had12, greedy-3swap, 1682, 13, 1938, 23, 624 
had12, greedy-3swap, 1652, 11, 1954, 24, 621 
had12, greedy-3swap, 1666, 9, 1844, 13, 277 
had12, greedy-3swap, 1700, 9, 1818, 9, 204 
had12, greedy-3swap, 1652, 8, 1898, 13, 341 
had12, greedy-3swap, 1676, 9, 1816, 15, 367 
had12, greedy-3swap, 1676, 8, 1924, 18, 379 
had12, greedy-3swap, 1676, 14, 1842, 12, 333 
had12, greedy-3swap, 1686, 14, 1838, 20, 569 
had12, greedy-3swap, 1660, 25, 1836, 20, 1161 
had12, greedy-3swap, 1656, 21, 1868, 21, 791 
had12, greedy-3swap, 1676, 12, 1744, 9, 385 
had12, greedy-3swap, 1666, 25, 1852, 15, 351 
had12, greedy-3swap, 1676, 28, 1924, 22, 702 
had12, greedy-3swap, 1660, 15, 1922, 13, 275 
had12, greedy-3swap, 1664, 25, 1804, 15, 663 
had12, greedy-3swap, 1682, 16, 1840, 12, 325 
had12, greedy-3swap, 1678, 20, 1866, 19, 826 
had12, greedy-3swap, 1660, 120, 1864, 23, 1534 
had12, greedy-3swap, 1676, 15, 1914, 14, 405 
had12, greedy-3swap, 1678, 18, 1902, 14, 607 
had12, greedy-3swap, 1660, 17, 1882, 14, 528 
had12, greedy-3swap, 1682, 28, 1904, 19, 508 
had12, greedy-3swap, 1660, 37, 1858, 26, 1055 
had12, greedy-3swap, 1656, 19, 1844, 21, 544 
had12, greedy-3swap, 1656, 42, 1848, 14, 699 
had12, greedy-3swap, 1660, 18, 1952, 17, 408 
had12, greedy-3swap, 1674, 16, 1802, 9, 302 
had12, greedy-3swap, 1654, 38, 1912, 29, 537 
had12, greedy-3swap, 1676, 14, 1818, 15, 438 
had12, greedy-3swap, 1676, 16, 1926, 25, 402 
had12, greedy-3swap, 1682, 19, 1900, 22, 671 
had12, greedy-3swap, 1652, 18, 1898, 20, 614 
had12, greedy-3swap, 1686, 10, 1942, 14, 324 
had12, greedy-3swap, 1676, 17, 1960, 12, 391 
had12, greedy-3swap, 1656, 21, 1880, 22, 396 
had12, greedy-3swap, 1666, 16, 1808, 11, 345 
had12, greedy-3swap, 1666, 9, 1820, 9, 330 
had12, greedy-3swap, 1676, 16, 1908, 21, 665 
had12, greedy-3swap, 1676, 15, 1986, 25, 511 
had12, greedy-3swap, 1652, 33, 1888, 16, 1381 
had12, greedy-3swap, 1676, 16, 1854, 16, 832 
had12, greedy-3swap, 1674, 24, 1892, 18, 1374 
had12, greedy-3swap, 1656, 16, 1800, 16, 588 
had12, greedy-3swap, 1674, 21, 1880, 17, 452 
had12, greedy-3swap, 1676, 15, 1854, 18, 534 
had12, greedy-3swap, 1652, 16, 1852, 14, 506 
had12, greedy-3swap, 1656, 17, 1922, 21, 787 
had12, greedy-3swap, 1660, 14, 1844, 18, 784 
had12, greedy-3swap, 1676, 14, 1858, 16, 759 
had12, greedy-3swap, 1652, 19, 1806, 10, 673 
had12, greedy-3swap, 1660, 14, 1910, 23, 477 
had12, greedy-3swap, 1676, 10, 1922, 34, 574 
had12, greedy-3swap, 1716, 15, 1894, 8, 111 
had12, greedy-3swap, 1664, 27, 1946, 23, 747 
had12, greedy-3swap, 1660, 26, 1906, 24, 1159 
had12, greedy-3swap, 1676, 16, 1930, 24, 481 
had12, greedy-3swap, 1664, 22, 1986, 27, 870 
had12, greedy-3swap, 1692, 14, 1912, 29, 619 
had12, greedy-3swap, 1676, 9, 1984, 19, 370 
had12, greedy-3swap, 1676, 16, 1902, 26, 1016 
had12, greedy-3swap, 1670, 12, 1870, 17, 635 
had12, greedy-3swap, 1662, 17, 1924, 24, 883 
had12, greedy-3swap, 1652, 13, 1966, 26, 532 
had12, greedy-3swap, 1660, 18, 1846, 16, 1075 
had12, greedy-3swap, 1708, 18, 1902, 17, 869 
had12, greedy-3swap, 1674, 11, 1964, 17, 307 
had12, greedy-3swap, 1660, 11, 1876, 15, 496 
had12, greedy-3swap, 1670, 19, 1942, 19, 544 
had12, greedy-3swap, 1678, 17, 1990, 18, 394 
had12, greedy-3swap, 1678, 17, 1822, 19, 677 
had12, greedy-3swap, 1656, 16, 1808, 15, 705 
had12, greedy-3swap, 1678, 14, 1868, 16, 288 
had12, greedy-3swap, 1674, 13, 1840, 14, 340 
had12, greedy-3swap, 1682, 17, 1856, 12, 616 
had12, greedy-3swap, 1652, 26, 1916, 21, 1149 
had12, greedy-3swap, 1676, 11, 1934, 19, 561 
had12, greedy-3swap, 1706, 8, 1832, 10, 234 
had12, greedy-3swap, 1682, 12, 1920, 16, 254 
had12, steepest-3swap, 1682, 290, 1936, 7, 3542 
had12, steepest-3swap, 1660, 69, 1914, 6, 3036 
had12, steepest-3swap, 1656, 73, 1862, 5, 2530 
had12, steepest-3swap, 1656, 57, 1872, 6, 3036 
had12, steepest-3swap, 1652, 31, 1928, 4, 2024 
had12, steepest-3swap, 1656, 39, 1918, 6, 3036 
had12, steepest-3swap, 1660, 55, 1910, 6, 3036 
had12, steepest-3swap, 1676, 40, 1934, 4, 2024 
had12, steepest-3swap, 1664, 54, 1930, 6, 3036 
had12, steepest-3swap, 1662, 55, 1946, 7, 3542 
had12, steepest-3swap, 1686, 49, 1946, 5, 2530 
had12, steepest-3swap, 1678, 35, 1984, 5, 2530 
had12, steepest-3swap, 1682, 50, 1926, 7, 3542 
had12, steepest-3swap, 1662, 42, 1864, 4, 2024 
had12, steepest-3swap, 1676, 32, 1872, 4, 2024 
had12, steepest-3swap, 1680, 42, 1860, 5, 2530 
had12, steepest-3swap, 1656, 45, 1980, 7, 3542 
had12, steepest-3swap, 1654, 38, 1862, 7, 3542 
had12, steepest-3swap, 1660, 39, 1902, 6, 3036 
had12, steepest-3swap, 1660, 44, 1878, 5, 2530 
had12, steepest-3swap, 1656, 80, 1920, 7, 3542 
had12, steepest-3swap, 1662, 32, 1852, 5, 2530 
had12, steepest-3swap, 1670, 43, 1870, 6, 3036 
had12, steepest-3swap, 1652, 33, 1846, 5, 2530 
had12, steepest-3swap, 1660, 56, 1940, 8, 4048 
had12, steepest-3swap, 1678, 23, 1874, 3, 1518 
had12, steepest-3swap, 1652, 48, 1898, 6, 3036 
had12, steepest-3swap, 1662, 42, 1796, 5, 2530 
had12, steepest-3swap, 1676, 31, 1896, 4, 2024 
had12, steepest-3swap, 1676, 38, 1898, 4, 2024 
had12, steepest-3swap, 1662, 35, 1804, 4, 2024 
had12, steepest-3swap, 1660, 47, 1832, 5, 2530 
had12, steepest-3swap, 1652, 58, 1876, 7, 3542 
had12, steepest-3swap, 1656, 37, 1990, 4, 2024 
had12, steepest-3swap, 1680, 39, 1864, 4, 2024 
had12, steepest-3swap, 1656, 49, 1894, 8, 4048 
had12, steepest-3swap, 1676, 33, 1926, 4, 2024 
had12, steepest-3swap, 1656, 34, 1892, 4, 2024 
had12, steepest-3swap, 1660, 42, 1906, 6, 3036 
had12, steepest-3swap, 1676, 39, 1898, 4, 2024 
had12, steepest-3swap, 1668, 51, 1956, 7, 3542 
had12, steepest-3swap, 1670, 26, 1866, 4, 2024 
had12, steepest-3swap, 1676, 44, 1852, 5, 2530 
had12, steepest-3swap, 1664, 47, 1928, 5, 2530 
had12, steepest-3swap, 1678, 67, 1998, 8, 4048 
had12, steepest-3swap, 1676, 42, 1902, 5, 2530 
had12, steepest-3swap, 1664, 42, 1840, 5, 2530 
had12, steepest-3swap, 1678, 32, 1842, 4, 2024 
had12, steepest-3swap, 1690, 28, 1878, 3, 1518 
had12, steepest-3swap, 1678, 60, 1888, 7, 3542 
had12, steepest-3swap, 1674, 41, 1942, 5, 2530 
had12, steepest-3swap, 1680, 51, 1946, 7, 3542 
had12, steepest-3swap, 1660, 56, 1888, 7, 3542 
had12, steepest-3swap, 1656, 36, 1852, 4, 2024 
had12, steepest-3swap, 1676, 42, 1916, 6, 3036 
had12, steepest-3swap, 1660, 52, 1928, 6, 3036 
had12, steepest-3swap, 1678, 63, 1962, 7, 3542 
had12, steepest-3swap, 1684, 49, 1916, 6, 3036 
had12, steepest-3swap, 1662, 52, 2030, 6, 3036 
had12, steepest-3swap, 1678, 42, 1876, 6, 3036 
had12, steepest-3swap, 1676, 38, 1894, 5, 2530 
had12, steepest-3swap, 1652, 51, 1864, 6, 3036 
had12, steepest-3swap, 1676, 28, 1774, 3, 1518 
had12, steepest-3swap, 1662, 41, 1882, 5, 2530 
had12, steepest-3swap, 1676, 49, 1872, 6, 3036 
had12, steepest-3swap, 1652, 54, 1848, 9, 4554 
had12, steepest-3swap, 1652, 67, 1842, 8, 4048 
had12, steepest-3swap, 1660, 49, 1880, 6, 3036 
had12, steepest-3swap, 1674, 40, 1856, 6, 3036 
had12, steepest-3swap, 1660, 36, 1858, 5, 2530 
had12, steepest-3swap, 1660, 57, 1900, 7, 3542 
had12, steepest-3swap, 1660, 49, 1840, 6, 3036 
had12, steepest-3swap, 1662, 38, 1852, 6, 3036 
had12, steepest-3swap, 1680, 38, 1856, 5, 2530 
had12, steepest-3swap, 1660, 39, 1810, 4, 2024 
had12, steepest-3swap, 1686, 48, 1896, 6, 3036 
had12, steepest-3swap, 1660, 47, 1840, 5, 2530 
had12, steepest-3swap, 1660, 61, 1956, 7, 3542 
had12, steepest-3swap, 1656, 39, 1894, 5, 2530 
had12, steepest-3swap, 1664, 42, 1910, 5, 2530 
had12, steepest-3swap, 1676, 41, 1858, 5, 2530 
had12, steepest-3swap, 1680, 37, 1872, 5, 2530 
had12, steepest-3swap, 1660, 22, 1908, 3, 1518 
had12, steepest-3swap, 1678, 38, 1856, 4, 2024 
had12, steepest-3swap, 1664, 41, 1890, 5, 2530 
had12, steepest-3swap, 1652, 53, 1860, 6, 3036 
had12, steepest-3swap, 1654, 35, 1952, 4, 2024 
had12, steepest-3swap, 1660, 53, 2000, 7, 3542 
had12, steepest-3swap, 1660, 45, 1852, 6, 3036 
had12, steepest-3swap, 1656, 51, 1914, 5, 2530 
had12, steepest-3swap, 1694, 111, 1922, 4, 2024 
had12, steepest-3swap, 1688, 35, 1884, 4, 2024 
had12, steepest-3swap, 1676, 79, 1884, 9, 4554 
had12, steepest-3swap, 1656, 48, 1890, 7, 3542 
had12, steepest-3swap, 1656, 46, 1904, 7, 3542 
had12, steepest-3swap, 1674, 32, 1860, 5, 2530 
had12, steepest-3swap, 1656, 49, 1896, 6, 3036 
had12, steepest-3swap, 1656, 51, 1912, 8, 4048 
had12, steepest-3swap, 1676, 41, 1926, 6, 3036 
had12, steepest-3swap, 1662, 30, 1924, 3, 1518 
had12, steepest-3swap, 1662, 39, 1892, 6, 3036 
had12, steepest-3swap, 1652, 39, 1918, 6, 3036 
had12, steepest-3swap, 1670, 30, 1850, 4, 2024 
had12, steepest-3swap, 1652, 29, 1884, 4, 2024 
had12, steepest-3swap, 1680, 46, 1852, 5, 2530 
had12, steepest-3swap, 1678, 35, 1882, 3, 1518 
had12, steepest-3swap, 1654, 32, 1870, 4, 2024 
had12, steepest-3swap, 1662, 48, 1960, 7, 3542 
had12, steepest-3swap, 1660, 52, 1820, 7, 3542 
had12, steepest-3swap, 1652, 31, 1946, 4, 2024 
had12, steepest-3swap, 1662, 31, 1918, 5, 2530 
had12, steepest-3swap, 1656, 56, 1986, 5, 2530 
had12, steepest-3swap, 1680, 62, 1962, 8, 4048 
had12, steepest-3swap, 1654, 38, 1844, 5, 2530 
had12, steepest-3swap, 1674, 47, 1844, 5, 2530 
had12, steepest-3swap, 1670, 63, 1802, 7, 3542 
had12, steepest-3swap, 1700, 46, 1918, 3, 1518 
had12, steepest-3swap, 1662, 42, 1968, 5, 2530 
had12, steepest-3swap, 1652, 29, 1922, 4, 2024 
had12, steepest-3swap, 1682, 33, 1876, 4, 2024 
had12, steepest-3swap, 1660, 53, 1982, 7, 3542 
had12, steepest-3swap, 1678, 36, 1860, 6, 3036 
had12, steepest-3swap, 1662, 54, 1850, 4, 2024 
had12, steepest-3swap, 1684, 31, 1856, 4, 2024 
had12, steepest-3swap, 1660, 47, 1808, 6, 3036 
